權證代號,權證簡稱,履約價格,行使比例,到期日
044142,智原元大59購02,238.5,0.053,20260909
044143,緯創元大58購03,178.0,0.053,20260807
044144,昇貿元大57購03,144.0,0.025,20260709
044145,昇貿元大5B購01,165.0,0.022,20261109
044146,聯鈞元大57購05,281.0,0.015,20260709
044147,聯鈞元大58購04,334.5,0.014,20260807
044148,群創元大56購07,19.4,1.0,20260609
044149,世芯元大55購03,4660.0,0.003,20260507
04414U,美時凱基51售02,165.56,0.113,20260114
044150,世芯元大55購04,4945.0,0.003,20260507
044151,貿聯元大58購04,1695.0,0.004,20260807
044152,上緯控元大55購01,161.0,0.061,20260507
044154,日月光元大55購05,238.0,0.039,20260507
044155,jpp元大5B購03,341.0,0.009,20261109
044156,亞翔元大55購05,701.0,0.03,20260507
044157,康舒元大5A購03,53.2,0.101,20261007
044158,啟碁元大55購01,123.0,0.099,20260507
044159,旭隼元大55購04,1675.0,0.006,20260507
04415U,世芯凱基51售17,1981.36,0.015,20260114
044160,台塑化元大55購01,59.6,0.2,20260507
044161,愛普元大55購02,599.0,0.026,20260507
044162,愛普元大55購03,522.0,0.019,20260507
044163,緯穎元大55購08,5220.0,0.005,20260507
044164,緯穎元大55購09,5315.0,0.003,20260507
044165,力積電元大57購05,39.05,0.166,20260709
044166,兆聯元大55購03,760.0,0.021,20260507
044167,南電元大55購07,372.0,0.027,20260507
044168,華東元大55購01,42.0,0.24,20260507
044169,至上元大5A購03,105.0,0.071,20261007
04416U,矽力凱基51售01,285.0,0.05,20260114
044170,旺宏統一58購02,54.57,0.09,20260810
044171,旺宏統一6B購02,56.66,0.039,20271110
044172,建準統一59購03,238.88,0.02,20260910
044173,建準統一5C購01,250.0,0.019,20261210
044174,建準統一6B購01,261.68,0.009,20271110
044175,創見統一65購01,242.88,0.01,20270510
044176,飛宏統一6B購01,42.88,0.04,20271110
044177,晟銘電統一6B購01,206.66,0.01,20271110
044178,奇鋐統一5B購04,2055.38,0.002,20261110
044179,力積電統一5C購03,38.88,0.088,20261210
04417U,愛普凱基51售06,270.0,0.077,20260114
044180,勤誠統一5B購01,1352.0,0.002,20261110
044181,勤誠統一6B購02,1516.88,0.001,20271110
044182,旺宏中信5B購01,56.0,0.088,20261110
044183,致茂中信5B購01,900.0,0.008,20261110
044184,金像電中信5B購03,723.0,0.013,20261110
044185,京元電中信5B購02,322.5,0.033,20261110
044186,聯發科中信5B購01,1875.0,0.01,20261110
044187,南電中信5B購01,430.0,0.028,20261110
044188,台積電永豐55購10,1600.0,0.008,20260508
044189,台積電永豐56購08,1763.0,0.01,20260610
04418U,緯穎凱基51售13,2400.0,0.006,20260114
044190,台積電永豐57購06,1643.0,0.005,20260709
044191,旺宏永豐56購02,56.85,0.23,20260610
044192,建準永豐55購02,230.0,0.058,20260508
044193,創見永豐55購01,199.5,0.045,20260508
044194,奇鋐永豐56購12,1800.0,0.005,20260610
044195,世芯永豐56購04,5572.5,0.013,20260610
044196,世芯永豐57購03,4272.25,0.004,20260709
044197,貿聯永豐56購02,2287.5,0.006,20260610
044198,神達永豐57購02,138.45,0.11,20260709
044199,亞翔永豐55購03,488.0,0.035,20260508
04419U,南電凱基51售05,120.0,0.1,20260114
044200,南電永豐56購06,390.0,0.036,20260610
044201,奇鋐兆豐57購01,2088.88,0.008,20260709
044202,智邦國泰56購02,1080.0,0.01,20260610
044203,奇鋐國泰56購03,1900.0,0.009,20260610
044204,奇鋐國泰56購04,2000.0,0.01,20260610
044205,世芯國泰56購01,4600.0,0.004,20260610
044206,TPK國泰56購01,50.0,0.4,20260610
044207,旭隼國泰56購01,1500.0,0.009,20260610
044208,兆聯國泰56購01,640.0,0.02,20260610
044209,至上國泰56購03,90.0,0.1,20260610
04420U,台灣50元富51售10,49.65,1.007,20260115
044210,南茂國泰56購02,43.0,0.35,20260610
044211,台積電元富55購04,1650.0,0.1,20260508
044212,智邦元富56購05,1200.0,0.015,20260610
044213,智邦元富56購06,1275.0,0.015,20260610
044214,佳能元富55購04,128.0,0.23,20260508
044215,創見元富55購01,200.0,0.1,20260508
044216,創見元富55購02,244.0,0.1,20260508
044217,陽明元富55購02,79.5,1.0,20260508
044218,萬海元富55購04,110.0,1.0,20260508
044219,富邦金元富55購01,100.0,0.3,20260508
04421U,滬深2X元富51售06,15.5,1.0,20260115
044220,凱基金元富55購01,16.0,1.0,20260508
044221,玉山金元富55購01,34.0,1.0,20260508
044222,中信金元富55購01,45.0,1.0,20260508
044223,晟銘電元富55購02,150.0,0.1,20260508
044224,緯創元富55購06,160.0,1.0,20260508
044225,聯鈞元富55購02,350.0,0.05,20260508
044226,貿聯元富55購02,2300.0,0.013,20260508
044227,神達元富55購03,110.0,1.0,20260508
044228,jpp元富55購01,400.0,0.095,20260508
044229,保瑞元富58購01,907.5,0.1,20260810
04422U,FB越南元富54售04,12.0,1.0,20260415
044230,華東元富55購02,45.0,1.0,20260508
044231,至上元富55購01,115.0,0.15,20260508
044232,至上元富58購02,96.0,0.1,20260810
044233,至上元富58購03,119.0,0.15,20260810
044234,台灣50凱基55購09,68.0,1.0,20260508
044235,台灣50凱基5A購02,86.0,1.0,20261007
044236,南亞凱基55購01,54.0,0.6,20260508
044237,東元凱基55購03,110.0,0.07,20260508
044238,華新凱基58購02,37.0,0.35,20260810
044239,大亞凱基55購01,57.0,1.0,20260508
04423U,台光電富邦51售03,789.64,0.009,20260115
044240,光寶科凱基57購04,178.0,0.06,20260709
044241,旺宏凱基55購06,42.0,0.18,20260508
044242,旺宏凱基57購04,49.0,0.2,20260709
044243,旺宏凱基58購01,55.0,0.2,20260810
044244,智邦凱基55購09,1490.0,0.015,20260508
044245,金像電凱基56購01,720.0,0.05,20260610
044246,佳能凱基59購01,105.0,0.1,20260910
044247,建準凱基5A購01,264.5,0.05,20261007
044248,創見凱基55購01,240.0,0.12,20260508
044249,強茂凱基55購03,105.0,0.25,20260508
04424U,南電富邦51售02,130.88,0.06,20260115
044250,萬海凱基58購02,105.0,0.2,20260810
044251,晶豪科凱基5A購01,125.0,0.12,20261007
044252,奇鋐凱基55購10,2150.0,0.01,20260508
044253,智原凱基56購01,230.0,0.12,20260610
044254,健鼎凱基55購02,395.0,0.065,20260508
044255,緯創凱基55購05,202.0,0.14,20260508
044256,世芯凱基55購10,4700.0,0.005,20260508
044257,貿聯凱基55購04,2300.0,0.012,20260508
044258,上緯控凱基55購04,120.0,0.065,20260508
044259,精成科凱基59購02,120.0,0.055,20260910
04425U,英業達中信51售01,30.0,0.65,20260115
044260,康舒凱基5A購01,51.0,0.25,20261007
044261,啟碁凱基55購01,120.0,0.1,20260508
044263,旭隼凱基55購03,1300.0,0.007,20260508
044264,力積電凱基5A購01,46.0,0.4,20261007
044265,兆聯凱基56購01,650.0,0.02,20260610
044266,至上凱基58購01,90.0,0.09,20260810
044267,至上凱基59購01,100.0,0.1,20260910
044268,至上凱基5A購01,116.0,0.11,20261007
04426U,技嘉永豐52售04,337.61,0.012,20260210
044270,臺股指凱基63購02,38888.88,0.005,20270310
044271,台灣50國票58購01,77.5,1.0,20260810
044272,上証2X國票56購02,56.0,0.361,20260610
044273,元黃金國票56購02,44.0,0.331,20260610
044274,元金2X國票59購01,105.0,0.363,20260910
044275,台積電國票58購01,2200.0,0.03,20260810
044276,建準國票56購04,260.0,0.105,20260610
044277,創見國票59購03,240.0,0.04,20260910
044278,聯發科國票55購03,1250.0,0.006,20260508
044279,聯發科國票57購01,1675.0,0.015,20260709
04427U,萬海永豐51售03,69.03,0.2,20260115
044280,強茂國票57購01,115.0,0.25,20260709
044281,宏達電國票56購05,50.0,0.25,20260610
044282,華立國票56購01,140.0,0.1,20260610
044283,奇鋐國票56購03,2300.0,0.011,20260610
044284,貿聯國票56購02,2300.0,0.01,20260610
044285,TPK國票56購01,60.0,0.4,20260610
044286,神達國票55購01,100.0,0.15,20260508
044287,智伸科國票57購01,200.0,0.08,20260709
044288,上品國票56購01,340.0,0.06,20260610
044289,祥碩國票55購01,1350.0,0.006,20260508
04428U,亞光永豐52售05,85.0,0.158,20260210
044290,台塑化國票55購02,65.0,0.4,20260508
044291,華東國票57購01,38.0,0.2,20260709
044292,華東國票59購02,47.55,0.2,20260910
044293,臺股指國票56購04,36000.0,0.006,20260610
044294,亞泥群益56購01,50.0,1.0,20260610
044295,中鋼群益5B購01,21.0,0.55,20261110
044296,金寶群益55購03,24.0,0.5,20260508
044297,旺宏群益55購06,46.66,0.28,20260508
044298,旺宏群益55購07,52.0,0.25,20260508
044299,旺宏群益56購03,56.1,0.4,20260610
04429U,飛捷永豐52售01,86.0,0.126,20260210
044300,鴻準群益55購03,84.0,0.5,20260508
044301,金像電群益55購02,630.0,0.05,20260508
044302,大同群益55購02,50.0,1.0,20260508
044303,建準群益55購05,215.0,0.06,20260508
044304,長榮群益55購05,215.0,0.12,20260508
044305,國泰金群益55購01,80.0,0.5,20260508
044306,景碩群益55購04,142.0,0.11,20260508
044307,貿聯群益55購07,2050.0,0.015,20260508
044308,貿聯群益55購08,2270.0,0.01,20260508
044309,力成群益56購02,238.0,0.085,20260610
04430U,南電永豐53售02,100.0,0.168,20260313
044310,矽力群益56購03,318.5,0.09,20260610
044311,保瑞群益55購02,650.0,0.02,20260508
044312,愛普群益55購03,490.0,0.035,20260508
044313,緯穎群益55購08,6440.0,0.007,20260508
044314,AES群益56購03,1475.0,0.006,20260610
044315,至上群益56購02,116.0,0.12,20260610
044316,T50正2富邦58購01,480.0,0.045,20260810
044317,聯電富邦55購02,50.0,0.24,20260508
044318,台積電富邦57購01,2050.0,0.016,20260709
044319,創見富邦55購03,210.0,0.035,20260508
04431U,欣興國票52售05,129.0,0.05,20260210
044320,創見富邦5B購01,238.0,0.025,20261110
044321,玉山金富邦55購01,36.0,0.58,20260508
044322,至上富邦55購01,87.0,0.1,20260508
044323,T50反1元大5A購01,16.88,0.5,20261007
044324,道瓊銀元大57購01,44.0,0.28,20260709
044325,南亞元大58購01,62.7,0.245,20260810
044326,東陽元大55購01,102.59,0.048,20260508
044327,東元元大55購07,115.5,0.04,20260508
044328,亞力元大55購02,115.0,0.044,20260508
044329,亞力元大55購03,104.5,0.036,20260508
04432U,神達國票51售02,52.2,0.333,20260115
044330,光寶科元大55購05,188.5,0.039,20260508
044331,鴻海元大55購22,284.5,0.032,20260508
044332,台積電元大55購21,1750.0,0.008,20260508
044333,台積電元大55購22,1740.0,0.008,20260508
044334,旺宏元大58購04,47.3,0.103,20260810
044335,智邦元大55購17,1095.0,0.007,20260508
044336,順德元大55購01,93.0,0.115,20260508
044337,所羅門元大55購01,194.0,0.117,20260508
044338,金像電元大5A購05,723.0,0.011,20261007
044339,正崴元大55購01,52.76,0.222,20260508
04433U,上緯控國票57售01,50.0,0.2,20260715
044340,漢唐元大58購04,847.0,0.01,20260810
044341,聯發科元大55購03,1305.0,0.005,20260508
044342,聯發科元大55購04,1285.0,0.005,20260508
044343,強茂元大55購01,109.0,0.101,20260508
044344,長榮元大55購16,183.0,0.038,20260508
044345,陽明元大55購04,58.5,0.228,20260508
044346,奇鋐元大55購11,2195.0,0.007,20260508
044347,偉訓元大55購02,101.0,0.039,20260508
044348,智原元大56購01,206.5,0.05,20260610
044349,智原元大59購03,234.5,0.045,20260910
04434U,臺股指國票51售09,22500.0,0.002,20260115
044350,緯創元大58購04,172.0,0.051,20260810
044351,京鼎元大55購05,351.0,0.033,20260508
044352,聯鈞元大55購03,267.0,0.014,20260508
044353,碩天元大55購02,224.5,0.036,20260508
044354,貿聯元大58購05,2270.0,0.005,20260810
044355,定穎控元大5B購02,141.0,0.025,20261110
044356,材料元大55購04,62.7,0.117,20260508
044357,祥碩元大5A購01,1595.0,0.004,20261007
044358,jpp元大57購01,351.0,0.016,20260709
044359,亞翔元大55購06,556.0,0.021,20260508
04435U,臺股指國票53售01,20500.0,0.002,20260313
044360,力成元大55購03,219.5,0.059,20260508
044361,迅得元大55購02,220.0,0.094,20260508
044362,台塑化元大55購02,75.6,0.503,20260508
044363,愛普元大58購01,584.0,0.015,20260810
044364,愛普元大59購02,604.0,0.013,20260910
044365,緯穎元大55購10,6205.0,0.003,20260508
044366,緯穎元大55購11,6290.0,0.003,20260508
044367,來億元大55購01,315.7,0.095,20260508
044368,兆聯元大58購01,562.0,0.013,20260810
044369,南電元大55購08,361.5,0.021,20260508
04436U,技嘉國泰52售01,241.15,0.052,20260210
044370,至上元大55購03,111.0,0.115,20260508
044371,至上元大55購04,114.5,0.109,20260508
044372,勤誠元大55購03,1200.0,0.005,20260508
044373,勤誠元大55購04,1100.0,0.004,20260508
044374,金寶中信55購02,31.0,0.6,20260511
044375,台積電中信5B購01,2000.0,0.006,20261111
044376,漢唐中信57購01,1111.0,0.04,20260709
044377,創見中信55購02,268.0,0.04,20260511
044378,創見中信59購01,250.0,0.05,20260910
044379,世芯中信5B購03,5388.0,0.002,20261111
04437U,滬深2X凱基56售02,14.8,1.0,20260615
044380,貿聯中信56購01,2300.0,0.006,20260611
044381,神達中信5B購03,139.0,0.05,20261111
044382,祥碩中信55購01,1900.0,0.026,20260511
044383,緯穎中信5B購01,7080.0,0.001,20261111
044384,力積電中信59購01,35.0,0.1,20260910
044385,南亞永豐57購01,67.95,0.58,20260709
044386,台化永豐55購01,39.1,0.41,20260511
044387,鴻海永豐58購03,369.75,0.2,20260811
044388,旺宏永豐57購03,60.3,0.123,20260709
044389,金像電永豐56購03,500.0,0.028,20260611
04438U,群臺2X凱基51售03,78.0,0.225,20260115
044390,聯發科永豐5C購01,1449.0,0.008,20261210
044391,奇鋐永豐55購08,2200.0,0.006,20260511
044392,奇鋐永豐56購13,1925.0,0.005,20260611
044393,奇鋐永豐57購07,2310.0,0.008,20260709
044394,緯穎永豐55購05,7080.0,0.015,20260511
044395,緯穎永豐56購04,6765.0,0.007,20260611
044396,緯穎永豐57購02,5428.0,0.003,20260709
044397,緯穎永豐58購02,7080.0,0.007,20260811
044398,南亞統一5B購01,67.95,0.07,20261111
044399,旺宏統一6B購03,60.0,0.04,20271111
04439U,FB越南凱基53售02,12.5,1.0,20260313
044400,創見統一5C購03,216.88,0.015,20261210
044401,創見統一65購02,267.89,0.009,20270511
044402,緯穎統一6B購01,6666.66,0.001,20271111
044403,力積電統一65購01,49.66,0.04,20270511
044404,力積電統一6B購01,47.77,0.045,20271111
044405,至上統一6B購01,118.88,0.013,20271111
044406,南亞兆豐5B購01,56.8,0.185,20261111
044407,旺宏兆豐5B購01,49.8,0.178,20261111
044408,上緯控兆豐57購01,132.5,0.045,20260709
044409,保瑞兆豐56購01,688.88,0.018,20260611
04440U,中砂凱基51售02,276.92,0.061,20260115
044410,鴻海國泰56購03,282.0,0.06,20260611
044411,世芯國泰56購02,4000.0,0.004,20260611
044412,同欣電國泰56購01,135.0,0.07,20260611
044413,緯穎國泰56購04,5500.0,0.002,20260611
044414,緯穎國泰56購05,6000.0,0.003,20260611
044415,AES國泰56購02,1550.0,0.006,20260611
044416,南電國泰56購03,335.0,0.045,20260611
044417,台塑富邦56購01,50.0,0.4,20260611
044418,緯穎富邦57購02,6669.0,0.002,20260709
044419,采鈺富邦55購02,280.0,0.025,20260511
04441U,金像電凱基51售06,170.0,0.3,20260115
044420,勤誠富邦55購01,1188.88,0.005,20260511
044421,勤誠富邦59購01,1388.88,0.006,20260910
044422,元日2X元大55購02,22.0,1.0,20260511
044423,元日2X元大57購02,23.0,1.0,20260709
044424,元日2X元大59購01,25.0,1.0,20260910
044425,道瓊銅元大57購01,34.0,0.5,20260709
044426,東元元大58購01,126.5,0.04,20260811
044427,光寶科元大55購06,237.5,0.068,20260511
044428,金寶元大58購02,25.15,0.407,20260811
044429,鴻海元大55購23,282.5,0.049,20260511
04442U,台光電凱基51售07,760.03,0.022,20260115
044430,鴻海元大55購24,328.5,0.046,20260511
044431,台積電元大55購23,1570.0,0.005,20260511
044432,台積電元大55購24,1555.0,0.005,20260511
044433,旺宏元大55購06,53.3,0.135,20260511
044434,旺宏元大55購07,60.3,0.134,20260511
044435,旺宏元大55購08,59.3,0.122,20260511
044436,旺宏元大55購09,55.7,0.121,20260511
044437,智邦元大5B購01,1260.0,0.007,20261111
044438,鴻準元大58購01,73.9,0.165,20260811
044439,致茂元大58購01,886.0,0.009,20260811
04443U,臺股指凱基59售07,20588.0,0.0006,20260915
044440,金像電元大55購01,741.0,0.022,20260511
044441,漢唐元大58購05,874.0,0.008,20260811
044442,建準元大58購01,229.0,0.036,20260811
044443,建準元大59購02,270.0,0.034,20260910
044444,京元電元大55購05,283.0,0.045,20260511
044445,京元電元大55購06,291.0,0.044,20260511
044446,聯發科元大55購05,1365.0,0.005,20260511
044447,聯發科元大55購06,1860.0,0.022,20260511
044449,聯發科元大55購07,1495.0,0.008,20260511
04444U,世芯群益51售15,2377.64,0.008,20260115
044450,強茂元大58購01,113.5,0.074,20260811
044451,奇鋐元大55購12,2260.0,0.006,20260511
044452,奇鋐元大55購13,1945.0,0.006,20260511
044453,奇鋐元大55購14,2295.0,0.006,20260511
044454,禾伸堂元大55購02,109.0,0.036,20260511
044455,智原元大56購02,192.0,0.044,20260611
044457,台積電元富51購02,1419.63,0.012,20260122
044458,日電貿元大55購02,114.0,0.174,20260511
044459,緯創元大55購08,192.5,0.08,20260511
04445U,矽力群益51售01,285.0,0.04,20260115
044460,緯創元大55購09,183.0,0.071,20260511
044461,聯鈞元大55購04,293.5,0.014,20260511
044462,聯鈞元大55購05,385.5,0.029,20260511
044463,華擎元大55購02,422.0,0.033,20260511
044464,貿聯元大55購05,2220.0,0.004,20260511
044465,定穎控元大55購05,167.0,0.057,20260511
044466,緯創元富51購01,135.37,0.093,20260122
044467,力成元大58購03,251.0,0.051,20260811
044468,啟碁元大55購02,104.0,0.066,20260511
044469,台塑化元大55購03,69.9,0.32,20260511
04446U,穎崴群益51售03,930.0,0.019,20260115
044470,愛普元大55購04,564.0,0.019,20260511
044471,緯穎元大55購12,6965.0,0.005,20260511
044472,緯穎元大55購13,6690.0,0.003,20260511
044473,力積電元大55購03,46.1,0.282,20260511
044474,至上元大55購05,109.0,0.101,20260511
044475,至上元大55購06,93.6,0.084,20260511
044476,中502X元富55購01,16.0,1.0,20260511
044477,台化元富55購02,39.0,0.5,20260511
044478,台積電元富55購05,2197.5,0.5,20260511
044479,旺宏元富55購03,42.0,0.25,20260511
04447U,緯穎群益53售04,1325.0,0.014,20260313
044480,旺宏元富55購04,53.0,0.25,20260511
044481,旺宏元富55購05,60.3,0.25,20260511
044482,旺宏元富56購03,59.0,0.4,20260611
044483,大同元富55購02,40.0,1.0,20260511
044484,京元電元富55購03,270.0,0.05,20260511
044485,創見元富55購03,190.0,0.07,20260511
044486,創見元富55購04,225.0,0.08,20260511
044487,創見元富55購05,268.0,0.1,20260511
044488,緯創元富55購07,160.0,0.05,20260511
044489,精成科元富55購01,130.0,0.05,20260511
04448U,雷虎群益51售02,50.0,0.25,20260115
